Id_,EN,FR,IT,DE,ES,JA,PT,RU,ZH_CN,ZH_TW,ZH_HK,KO,AR,NL,TR,ID,TH,VI,EN_GB,FA,PL,SV,HI
UnitedArabEmiratesLeaugeA_ShababAl-AhliClub,Dubai Red,Rouge Dubai,Dubai Rosso,Dubai Rot,Dubai Rojo,ドバイレッド,Dubai Vermelho,Красный Дубай,迪拜红,杜拜紅,杜拜紅,두바이 레드,أحمر دبي,Dubai Rood,Dubai Kırmızı,Dubai Merah,ดูไบ เรด,Dubai Đỏ,,,Dubaj Czerwony,,
QatarLeagueA_Al-WakrahSC,Al Wakrah,Al Wakrah,Al Wakrah,Al Wakrah,Al Wakrah,アル・ワクラ,Al Wakrah,Эль-Вакра,沃克拉,沃克拉,沃克拉,알 와크라,الوكرة,Al Wakrah,El Vakra,Al Wakrah,อัลวาครา,Al Wakrah,,,Al-Wakra,,
JordanA_Al-HusseinSC,Irbid,Irbid,Irbid,Irbid,Irbid,イルビド,Irbid,Ирбид,伊尔比德,伊爾比德,伊爾比德,이르비드,إربد,Irbid,İrbid,Irbid,อิรบิด,Irbid,,,Irbid,,
BahrainLeagueA_Al-KhaldiyaFC,Riffa,Riffa,Riffa,Riffa,Riffa,リファ,Riffa,Эр-Риффа,里法,里法,里法,리파,الرفاع,Riffa,Rifâ,Riffa,ริฟฟา,Riffa,,,ar-rifa,,
KuwaitLeagueA_KuwaitSC,Kuwait City,Koweït,Città del Kuwait,Kuwait-Stadt,Ciudad de Kuwait,クウェート市,Cidade do Kuwait,Эль-Кувейт,科威特城,科威特市,科威特市,쿠웨이트 시,مدينة الكويت,Koeweit Stad,Kuveyt Şehri,Kota Kuwait,นครคูเวต,Thành phố Kuwait,,,Kuwejt,,
AustralianLeagueA_MacarthurFC,Sydney Black,Sydney Noir,Sydney Nero,Sydney Schwarz,Sydney Negro,シドニー・ブラック,Sydney Negro,Сидней Блэк,悉尼黑,雪梨黑,雪梨黑,시드니 블랙,سيدني بلاك,Sydney Zwart,Sydney Siyah,Sydney Hitam,ซิดนีย์ แบล็ค,Sydney Đen,,,Sydney Czarny,,
HongKongLeagueA_TaiPo,Tai Po,Tai Po,Tai Po,Tai Po,Tai Po,タイポー,Tai Po,Тайпо,大埔,大埔,大埔,타이포,تاي بو,Tai Po,Tai Po,Tai Po,ไทโป,Đại Bố,,,Tai Po,,
HongKongLeagueA_LeeMan,Sai Kung Yellow,Jaune Sai Kung,Sai Kung Giallo,Sai Kung Gelb,Sai Kung Amarillo,サイクン・イエロー,Sai Kung Amarelo,Сайкун Жёлтый,西贡黄,西貢黃,西貢黃,사이궁 옐로우,الأصفر ساي كونغ,Sai Kung Geel,Sai Kung Sarı,Sai Kung Kuning,ไซกง เหลือง,Sai Kung Vàng,,,Żółty Sai Kung,,
PhilippineA_DynamicHerbCebuFC,Cebu,Cebu,Cebu,Cebu,Cebu,セブ,Cebu,Себу,宿务,宿霧,宿霧,세부,سيبو,Cebu,Cebu,Cebu,ซีบู,Cebu,,,Cebu,,
BahrainLeagueA_Al-MuharraqSC,Muharraq,Muharraq,Muharraq,Muharraq,Muharraq,ムハラク,Muharraq,Эль-Мухаррак,穆哈拉格,穆哈拉格,穆哈拉格,무하라크,المحرق,Muharraq,Muharrak,Muharraq,มุฮัรรอก,Muharraq,,,Al-Muharrak,,
UzbekistanLeagueA_FCAndijon,Andijan,Andijan,Andijan,Andijon,Andiyán,アンディジャン,Andijão,Андижан,安集延,安集延,安集延,안디잔,أنديجان,Andizjan,Andican,Andijan,อันดิจาน,Andijan,,,Andiżan,,
TurkmenistanA_FKArkadag,Arkadag,Arkadag,Arkadag,Arkadag,Arkadag,アルカダグ,Arkadag,Аркадаг,阿尔卡达格,阿爾卡達格,阿爾卡達格,아르카다그,أركاداغ,Arkadag,Arkadag,Arkadag,อาร์กาดาก,Arkadag,,,Arkadag,,
TajikistanA_RavshanKulob,Kulob,Koulob,Kulob,Kulob,Kulob,クロブ,Kulob,Куляб,库洛布,庫洛布,庫洛布,쿨로브,كولاب,Koelab,Kulob,Kulob,กูลอบ,Kulob,,,Kulab,,
HongKongLeagueA_EasternSC,Kowloon Blue,Bleu Kowloon,Kowloon Blu,Kowloon Blau,Kowloon Azul,九龍ブルー,Kowloon Azul,Синий Коулун,九龙蓝,九龍藍,九龍藍,가우룽 블루,الأزرق كولون,Kowloon Blauw,Kowloon Mavi,Kowloon Biru,เกาลูน น้ำเงิน,Kowloon Xanh,,,Niebieski Kowloon,,
CompName_ClubWorldCupNew,Club International Cup,Coupe Internationale des Clubs,Coppa Internazionale per Club,Internationaler Vereinspokal,Copa Internacional de Clubes,クラブインターナショナルカップ,Copa Internacional de Clubes,Клубный международный кубок,俱乐部国际杯,俱樂部國際杯,俱樂部國際杯,클럽 인터내셔널 컵,كأس الأندية الدولية,Internationale Clubbeker,Kulüp Uluslararası Kupası,Piala Internasional Antarklub,คลับ อินเตอร์เนชั่นแนล คัพ,Cúp quốc tế câu lạc bộ,,,Klubowy Puchar Międzynarodowy,,
ClassicClub_TottenhamHotspur_2025,London White 2025,London Blanc 2025,London Bianco 2025,London Weiß 2025,London Blanco 2025,ロンドン・ホワイト 2025,London Branco 2025,Лондон Уайт 2025,伦敦 白 2025,倫敦 白 2025,倫敦 白 2025,런던 화이트 2025,لندن أبيض 2025,London Wit 2025,London Beyaz 2025,London Putih 2025,ลอนดอน ไวท์ 2025,London Trắng 2025,,,London Biały 2025,,
ClassicClub_Chelsea_2025,London Blue 2025,London Bleu 2025,London Blu 2025,London Blau 2025,London Azul 2025,ロンドン・ブルー 2025,London Azul 2025,Лондон Блю 2025,伦敦 蓝 2025,倫敦 藍 2025,倫敦 藍 2025,런던 블루 2025,لندن الأزرق 2025,London Blauw 2025,London Mavi 2025,London Biru 2025,ลอนดอน บลู 2025,London Blue 2025,,,London Niebieski 2025,,
ClassicClub_Paris_2025,Paris 2025,Paris 2025,Parigi 2025,Paris 2025,París 2025,パリ 2025,Paris 2025,Париж 2025,巴黎 2025,巴黎 2025,巴黎 2025,파리 2025,باريس 2025,Parijs 2025,Paris 2025,Paris 2025,ปารีส 2025,Paris 2025,,,Paryż 2025,,
EasterFC,Easter FC,Easter FC,Easter FC,Easter FC,Easter FC,イースターFC,Easter FC,ФК «Истер»,复活节足球俱乐部,復活節足球俱樂部,復活節足球會,이스터 FC,إيستر إف سي,Easter FC,Easter FC,Easter FC,อีสเตอร์ เอฟซี,Easter FC,,,Easter FC,,
CyprusA_PafosFC,Pafos,Paphos,Pafo,Paphos,Pafos,パフォス,Pafos,Пафос,帕福斯,帕福斯,帕福斯,파포스,بافوس,Paphos,Baf,Pafos,พาโฟส,Pafos,,,Pafos,,
KazakhstanA_KairatAlmaty,Almaty,Almaty,Almaty,Almaty,Almaty,アルマトイ,Almaty,Алматы,阿拉木图,阿拉木圖,阿拉木圖,알마티,ألماتي,Almaty,Almatı,Almaty,อัลมาตี,Almaty,,,Ałmaty,,
CyprusA_AEKLarnaca,Larnaca,Larnaca,Larnaca,Larnaka,Larnaca,ラルナカ,Larnaca,Ларнака,拉纳卡,拉納卡,拉納卡,라르나카,لارنكا,Larnaca,Larnaka,Larnaca,ลาร์นากา,Larnaca,,,Larnaka,,
Str_National_France_2018,France 2018,France 2018,Francia 2018,Frankreich 2018,Francia 2018,フランス 2018,França 2018,Франция 2018,法国 2018,法國 2018,法國 2018,프랑스 2018,فرنسا 2018,Frankrijk 2018,Fransa 2018,Prancis 2018,ฝรั่งเศส 2018,Pháp 2018,,,Francja 2018,,
Str_National_Argentina_2018,Argentina 2018,Argentine 2018,Argentina 2018,Argentinien 2018,Argentina 2018,アルゼンチン 2018,Argentina 2018,Аргентина 2018,阿根廷 2018,阿根廷 2018,阿根廷 2018,아르헨티나 2018,الأرجنتين 2018,Argentinië 2018,Arjantin 2018,Argentina 2018,อาร์เจนตินา 2018,Argentina 2018,,,Argentyna 2018,,
Str_National_Uruguay_2018,Uruguay 2018,Uruguay 2018,Uruguay 2018,Uruguay 2018,Uruguay 2018,ウルグアイ 2018,Uruguai 2018,Уругвай 2018,乌拉圭 2018,烏拉圭 2018,烏拉圭 2018,우루과이 2018,أوروغواي 2018,Uruguay 2018,Uruguay 2018,Uruguay 2018,อุรุกวัย 2018,Uruguay 2018,,,Urugwaj 2018,,
Str_National_Belgium_2018,Belgium 2018,Belgique 2018,Belgio 2018,Belgien 2018,Bélgica 2018,ベルギー 2018,Bélgica 2018,Бельгия 2018,比利时 2018,比利時 2018,比利時 2018,벨기에 2018,بلجيكا 2018,Belgie 2018,Belçika 2018,Belgia 2018,เบลเยี่ยม 2018,nước Bỉ 2018,,,Belgia 2018,,
Str_National_Croatia_2018,Croatia 2018,Croatie 2018,Croazia 2018,Kroatien 2018,Croacia 2018,クロアチア 2018,Croácia 2018,Хорватия 2018,克罗地亚 2018,克羅埃西亞 2018,克羅埃西亞 2018,크로아티아 2018,كرواتيا 2018,Kroatië 2018,Hırvatistan 2018,Kroasia 2018,โครเอเชีย 2018,Croatia 2018,,,Chorwacja 2018,,
IndonesianLeagueA_PSBSBiak,Biak Numfor,Biak Numfor,Biak Numfor,Biak Numfor,Biak Numfor,ビアク・ヌンフォール,Biak Numfor,Биак-Нумфор,比亚克努姆福尔,比亞克努姆福爾,比亞克努姆福爾,비악눔포르,بيَاك نُمْفُور,Biak Numfor,Biak Numfor,Biak Numfor,เบียก นุมฟอร์,Biak Numfor,,,Biak Numfor,,
ChristmasFC,Christmas FC,FC de Noël,Natale FC,Weihnachts-FC,FC Navideño,クリスマスFC,Natal FC,Рождественский,圣诞节足球俱乐部,聖誕節足球俱樂部,聖誕節足球俱樂部,크리스마스 FC,نادي كريسماس لكرة القدم,Kerst FC,Noel FC,Natal FC,คริสต์มาส เอฟซี,FC Giáng Sinh,,,Świąteczny FC,,
ClassicClub_RBLeipzig_2020,Leipzig 2020,Leipzig 2020,Lipsia 2020,Leipzig 2020,Leipzig 2020,ライプツィヒ 2020,Leipzig 2020,Лейпциг 2020,莱比锡 2020,萊比錫 2020,萊比錫 2020,라이프치히 2020,لايبزيغ 2020,Leipzig 2020,Leipzig 2020,Leipzig 2020,ไลพ์ซิจ 2020,Leipzig 2020,,,Lipsk 2020,,
ClassicClub_Juventus_2019,Torino BW 2019,Torino BW 2019,Torino BW 2019,Turin BW 2019,Turin BW 2019,トリノBW 2019,Torino Preto e branco 2019,Турин Бело-Черный 2019,都灵 黑白 2019,祖雲達斯 2019,祖雲達斯 2019,토리노 BW 2019,تورينو بي دبليو 2019,Torino BW 2019,Torino BW 2019,Torino Hitam Putih 2019,โตริโน 2019,Torino BW 2019,,,Torino BW 2019,,
ClassicClub_Barcelona_2015,Barcelona RB 2015,Barcelone RB 2015,Barcellona RB 2015,Barcelona RB 2015,Barcelona RB 2015,バルセロナRB 2015,Barcelona RB 2015,Барселона РБ 2015,巴塞罗那RB 2015,巴塞隆納RB 2015,巴塞隆拿RB 2015,바르셀로나 RB 2015,برشلونة RB 2015,Barcelona RB 2015,Barcelona RB 2015,Barcelona RB 2015,บาร์เซโลนา RB 2015,Barcelona RB 2015,,,Barcelona RB 2015,,
ThailandLeagueA_KanchanaburiPowerFC,Kanchanaburi,Kanchanaburi,Kanchanaburi,Kanchanaburi,Kanchanaburi,カンチャナブリ,Kanchanaburi,Канчанабури,北碧府,北碧府,北碧府,깐차나부리,كانشانابوري,Kanchanaburi,Kanchanaburi,Kanchanaburi,กาญจนบุรี,Kanchanaburi,,,Kanchanaburi,,
Str_National_Italy_2020,Italy 2020,Italie 2020,Italia 2020,Italien 2020,Italia 2020,イタリア 2020,Itália 2020,Италия 2020,意大利 2020,義大利 2020,義大利 2020,이탈리아 2020,إيطاليا 2020,Italië 2020,İtalya 2020,Italia 2020,อิตาลี 2020,Nước Ý 2020,,,Włochy 2020,,
Str_National_Brazil_1994,Brazil 1994,Brésil 1994,Brasile 1994,Brasilien 1994,Brasil 1994,ブラジル 1994,Brasil 1994,Бразилия 1994,巴西 1994,巴西 1994,巴西 1994,브라질 1994,البرازيل 1994,Brazilië 1994,Brezilya 1994,Brasil 1994,บราซิล 1994,Brazil 1994,,,Brazylia 1994,,
Str_National_Italy_1994,Italy 1994,Italie 1994,Italia 1994,Italien 1994,Italia 1994,イタリア 1994,Itália 1994,Италия 1994,意大利 1994,義大利 1994,義大利 1994,이탈리아 1994,إيطاليا 1994,Italië 1994,İtalya 1994,Italia 1994,อิตาลี 1994,Nước Ý 1994,,,Włochy 1994,,
Str_National_Netherlands_1994,Netherlands 1994,Pays-Bas 1994,Olanda 1994,Niederlande 1994,Países Bajos 1994,オランダ 1994,Holanda 1994,Нидерланды 1994,荷兰 1994,荷蘭 1994,荷蘭 1994,네덜란드 1994,هولندا 1994,Nederland 1994,Hollanda 1994,Belanda 1994,เนเธอร์แลนด์ 1994,Hà Lan 1994,,,Holandia 1994,,
Str_National_Sweden_1994,Sweden 1994,Suède 1994,Svezia 1994,Schweden 1994,Suecia 1994,スウェーデン 1994,Suécia 1994,Швеция 1994,瑞典 1994,瑞典 1994,瑞典 1994,스웨덴 1994,السويد 1994,Zweden 1994,İsveç 1994,Swedia 1994,สวีเดน 1994,Thụy Điển 1994,,,Szwecja 1994,,
ChineseLeagueA_LiaoningTieren,Liaoning,Liaoning,Liaoning,Liaoning,Liaoning,遼寧,Liaoning,Ляонин,辽宁,遼寧,遼寧,랴오닝,لياونينغ,Liaoning,Liaoning,Liaoning,เหลียวหนิง,Liêu Ninh,,,Liaoning,,
ChineseLeagueA_ShenzhenPengCity,Shenzhen,Shenzhen,Shenzhen,Shenzhen,Shenzhen,深圳,Shenzhen,Шэньчжэнь,深圳,深圳,深圳,선전,شنتشن,Shenzhen,Shenzhen,Shenzhen,เซินเจิ้น,Thâm Quyến,,,Shenzhen,,
ChineseLeagueA_ChengduRongcheng,Chengdu,Chengdu,Chengdu,Chengdu,Chengdu,成都,Chengdu,Чэнду,成都,成都,成都,청두,تشنغدو,Chengdu,Chengdu,Chengdu,เฉิงตู,Thành Đô,,,Chengdu,,
ChineseLeagueA_YunnanYukun,Yunnan,Yunnan,Yunnan,Yunnan,Yunnan,雲南,Yunnan,Юньнань,云南,雲南,雲南,윈난,يونان,Yunnan,Yunnan,Yunnan,ยูนนาน,Vân Nam,,,Yunnan,,
ChineseLeagueA_DalianYingbo,Dalian,Dalian,Dalian,Dalian,Dalian,大連,Dalian,Далянь,大连,大連,大連,다롄,داليان,Dalian,Dalian,Dalian,ต้าเหลียน,Đại liên,,,Dalian,,
ChineseLeagueA_ChongqingTonglianglong,Chongqing,Chongqing,Chongqing,Chongqing,Chongqing,重慶,Chongqing,Чунцин,重庆,重慶,重慶,충칭,تشونغ تشينغ,Chongqing,Chongqing,Chongqing,ฉงชิ่ง,Trùng Khánh,,,Chongqing,,
ChineseLeagueA_HenanF.C.,Henan,Henan,Henan,Henan,Henan,河南,Henan,Хэнань,河南,河南,河南,허난,خونان,Henan,Henan,Henan,เหอหนาน,Hà nam,,,Henan,,
ChineseLeagueA_QingdaoWestCoast,Qingdao Yellow,Qingdao Yellow,Qingdao Yellow,Qingdao Yellow,Qingdao Yellow,青島イエロー,Qingdao Yellow,Циндао Жёлтый,青岛 黄,青島 黃, 青島 黃,칭다오 옐로우,تشينغداو الأصفر,Qingdao Yellow,Qingdao Yellow,Qingdao Yellow,ชิงเต่า เหลือง,Thanh Đảo Vàng,,,Qingdao Yellow,,
ChineseLeagueA_QingdaoHainiu,Qingdao Orange,Qingdao Orange,Qingdao Orange,Qingdao Orange,Qingdao Orange,青島オレンジ,Qingdao Orange,Циндао Оранжевый,青岛 橙,青島 橙,青島 橙,칭다오 오렌지,تشينغداو البرتقالي,Qingdao Orange,Qingdao Orange,Qingdao Orange,ชิงเต่า ส้ม,Thanh Đảo Cam,,,Qingdao Orange,,
CompName_ChineseLeagueCup,ChineseLeague Cup,Coupe de Chine,Coppa di Cina,China-Pokal,Copa de China,中国杯,Copa da China,Кубок Китая,中国杯,中國盃,中國盃,차이나컵,كأس الصين,Beker van China,Çin Kupası,Piala Tiongkok,ไชน่า คัพ,Cúp Trung Quốc,,,Puchar Chin,,
CompName_ChineseLeagueSuperCup,ChineseLeague Super Cup,Supercoupe de Chine,Supercoppa di Cina,China-Super-Pokal,Supercopa de China,中国超级杯,Supertaça da China,Суперкубок Китая,中国超级杯,中國超級盃,中國超級盃,중국 슈퍼컵,كأس السوبر الصيني,Chinese Super Cup,Çin Süper Kupası,Piala Super Tiongkok,ไชน่า ซูเปอร์ คัพ,Siêu cúp Trung Quốc,,,Superpuchar Chin,,
Str_National_China_Taipei,Taipei China,Taipei Chine,Taipei Cina,Taipei China,Taipei China,台湾台北,Taipei China,Тайбэй Китай,中国台北,中國臺北,中國臺北,타이페이 중국,تايبيه الصين,Taipei China,Taipei Çin,Cina Taipei,ไทเปประเทศจีน,Đài Bắc Trung Hoa,,,"Tajpej, Chiny",,
Str_National_Monaco,Monaco,Monaco,Monaco,Monaco,Mónaco,モナコ,Mónaco,Монако,摩纳哥,摩納哥,摩納哥,모나코,موناكو,Monaco,Monako,Monaco,โมนาโก,Reims,,,Monako,,
Str_National_San Marino,San Marino,Saint Marin,San Marino,San Marino,San Marino,サンマリノ,San Marino,Сан-Марино,圣马力诺,聖馬利諾,聖馬利諾,산 마리노,سان مارينو,San Marino,San Marino,San Marino,ซานมาริโน,San Marino,,,San Marino,,
Str_National_French_Guiana,French Guiana,Guyane française,Guyana francese,Französisch-Guayana,Guayana Francesa,フランス領ギアナ,Guiana Francesa,Французская Гвиана,法属圭亚那,法屬圭亞那,法屬圭亞那,프랑스령 기아나,غويانا الفرنسية,Frans-Guyana,Fransız Guyanası,Guyana Prancis,เฟรนช์เกียนา,Guiana thuộc Pháp,,,Gujana Francuska,,
Str_National_Saint Kitts and Nevis,Saint Kitts and Nevis,Saint-Kitts-et-Nevis,Saint Kitts e Nevis,St. Kitts und Nevis,San Cristóbal y Nieves,セントクリストファー・ネイビス,São Cristóvão e Neves,Сент-Китс и Невис,圣基茨和尼维斯,聖基茨和尼維斯,聖基茨和尼維斯,세인트키츠 네비스,سانت كيتس ونيفيس,Saint Kitts en Nevis,Saint Kitts ve Nevis,Saint Kitts dan Nevis,เซนต์คิตส์และเนวิส,Saint Kitts và Nevis,,,Saint Kitts i Nevis,,
Str_National_Saint_Lueia,Saint Lucia,Sainte-Lucie,Santa Lucia,St. Lucia,Santa Lucía,セントルシア,Santa Lúcia,Сент-Люсия,圣卢西亚,聖盧西亞,聖盧西亞,세인트루시아,سانت لوسيا,Saint Lucia,Saint Lucia,Saint Lucia,เซนต์ลูเซีย,Saint Lucia,,,Saint Lucia,,
Str_National_Nauru,Nauru,Nauru,Nauru,Nauru,Nauru,ナウル,Nauru,Науру,瑙鲁,瑙魯,瑙魯,나우루,ناورو,Nauru,Nauru,Nauru,นาอูรู,Nauru,,,Nauru,,
Str_National_Papua_New_Cuinea,Papua New Guinea,Papouasie-Nouvelle-Guinée,Papua Nuova Guinea,Papua-Neuguinea,Papúa Nueva Guinea,パプアニューギニア,Papua-Nova Guiné,Папуа-Новая Гвинея,巴布亚新几内亚,巴布亞新幾內亞,巴布亞新幾內亞,파푸아뉴기니,بابوا غينيا الجديدة,Papoea-Nieuw-Guinea,Papua Yeni Gine,Papua Nugini,ปาปัวนิวกินี,Papua New Guinea,,,Papua-Nowa Gwinea,,
Str_National_Mariana_Is,Northern Mariana Islands,Îles Mariannes du Nord,Isole Marianne Settentrionali,Nördliche Marianen,Islas Marianas del Norte,北マリアナ諸島,Ilhas Marianas do Norte,Северные Марианские Острова,马里亚纳群岛,北馬里亞納群島,北馬里亞納群島,북마리아나 제도,جزر ماريانا الشمالية,Noordelijke Marianen,Kuzey Mariana Adaları,Kepulauan Mariana Utara,หมู่เกาะนอร์เทิร์นมาเรียนา,Quần đảo Bắc Mariana,,,Mariany Północne,,
CompName_ChineseLeague,Chinese League,ligue Chinoise,Lega Cinese,Chinesische Liga,Liga China,中国リーグ,LIGA CHINESA,Китайская Лига,中国联赛,中國聯賽,中國聯賽,중국 리그,الدوري الصيني,Chinese League,Çin Ligi,Liga Cina,ลีกจีน,Giải VĐQG Trung Quốc,,,Chińska Liga,,
MajorLeagueA_St.LouisCitySC,St. Louis,St. Louis,St. Louis,St. Louis,St. Louis,セントルイス,St. Louis,Сент-Луис,圣路易斯,聖路易斯,聖路易斯,세인트루이스,سانت لويس,St. Louis,St. Louis,St. Louis,เซนต์หลุยส์,St. Louis,,,St. Louis,,
SaudiArabianLeagueA_NEOM,Tabuk,Tabuk,Tabuk,Tabuk,Tabuk,タブーク,Tabuk,Табук,塔布克,塔布克,塔布克,타북,تبوك,Tabuk,Tabuk,Tabuk,ตะบูก,Tabuk,,,Tabuk,,
SaudiArabianLeagueA_Al-Najma,Unaizah,Unaizah,Unaizah,Unaizah,Unaizah,ウナイザ,Unaizah,Унайза,欧奈宰,歐奈宰,歐奈宰,우나이자,عنيزة,Unaizah,Unaizah,Unaizah,อูไนซาห์,Unaizah,,,Unaizah,,
Str_National_Brazil_1998,Brazil 1998,Brésil 1998,Brasile 1998,Brasilien 1998,Brasil 1998,ブラジル 1998,Brasil 1998,Бразилия 1998,巴西 1998,巴西 1998,巴西 1998,브라질 1998,البرازيل 1998,Brazilië 1998,Brezilya 1998,Brasil 1998,บราซิล 1998,Brazil 1998,,,Brazylia 1998,,
Str_National_Italy_2006,Italy 2006,Italie 2006,Italia 2006,Italien 2006,Italia 2006,イタリア 2006,Itália 2006,Италия 2006,意大利 2006,義大利 2006,義大利 2006,이탈리아 2006,إيطاليا 2006,Italië 2006,İtalya 2006,Italia 2006,อิตาลี 2006,Nước Ý 2006,,,Włochy 2006,,
